,pitch_type,game_date,batter,release_speed,zone,stand,home_team,on_3b,on_2b,on_1b,outs_when_up,inning,sv_id,release_spin_rate,pitch_number,opp_score,nats_score,if_fielding_alignment,of_fielding_alignment,nats_home1_away0,balls_strikes,all_runners
1343,FF,2019-06-08,641778,94.9,5.0,R,SD,1,1,1,2,2,190609_024931,2400.0,2,0,1,Standard,Standard,0,1_0,fb:1_sb:1_tb:1
1344,SL,2019-06-08,641778,84.7,14.0,R,SD,1,1,1,2,2,190609_024909,2300.0,1,0,1,Standard,Standard,0,0_0,fb:1_sb:1_tb:1
1345,FF,2019-06-08,435079,96.1,8.0,R,SD,1,1,0,1,2,190609_024759,2514.0,2,0,1,Standard,Standard,0,0_1,fb:0_sb:1_tb:1
1346,FF,2019-06-08,435079,96.2,4.0,R,SD,1,1,0,1,2,190609_024727,2468.0,1,0,1,Standard,Standard,0,0_0,fb:0_sb:1_tb:1
1347,FC,2019-06-08,647304,92.1,7.0,L,SD,0,1,1,0,2,190609_024616,2485.0,3,0,1,Standard,Standard,0,2_0,fb:1_sb:1_tb:0
1348,CH,2019-06-08,647304,83.6,13.0,L,SD,0,1,1,0,2,190609_024553,1409.0,2,0,1,Standard,Standard,0,1_0,fb:1_sb:1_tb:0
1349,FF,2019-06-08,647304,94.8,12.0,L,SD,0,1,1,0,2,190609_024511,2474.0,1,0,1,Standard,Standard,0,0_0,fb:1_sb:1_tb:0
1350,SL,2019-06-08,614177,86.9,6.0,R,SD,0,0,1,0,2,190609_024426,2334.0,5,0,1,Standard,Standard,0,3_1,fb:1_sb:0_tb:0
1351,FF,2019-06-08,614177,96.2,3.0,R,SD,0,0,1,0,2,190609_024359,2503.0,4,0,1,Standard,Standard,0,2_1,fb:1_sb:0_tb:0
1352,FF,2019-06-08,614177,95.1,11.0,R,SD,0,0,1,0,2,190609_024319,2430.0,3,0,1,Standard,Standard,0,1_1,fb:1_sb:0_tb:0
1353,FF,2019-06-08,614177,95.6,14.0,R,SD,0,0,1,0,2,190609_024256,2435.0,2,0,1,Standard,Standard,0,1_0,fb:1_sb:0_tb:0
1354,SL,2019-06-08,614177,84.7,14.0,R,SD,0,0,1,0,2,190609_024229,2548.0,1,0,1,Standard,Standard,0,0_0,fb:1_sb:0_tb:0
1355,FC,2019-06-08,543333,91.9,14.0,L,SD,0,0,0,0,2,190609_024146,2503.0,3,0,1,Standard,Strategic,0,0_2,fb:0_sb:0_tb:0
1356,CU,2019-06-08,543333,80.0,13.0,L,SD,0,0,0,0,2,190609_024124,2811.0,2,0,1,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
1357,FF,2019-06-08,543333,94.1,1.0,L,SD,0,0,0,0,2,190609_024108,2489.0,1,0,1,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
1358,SL,2019-06-08,592518,86.9,9.0,R,SD,0,0,0,2,1,190609_023039,2372.0,6,0,1,Standard,Standard,0,3_2,fb:0_sb:0_tb:0
1359,SL,2019-06-08,592518,86.6,14.0,R,SD,0,0,0,2,1,190609_023018,2292.0,5,0,1,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
1360,FF,2019-06-08,592518,96.8,14.0,R,SD,0,0,0,2,1,190609_022958,2424.0,4,0,1,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
1361,FF,2019-06-08,592518,96.1,9.0,R,SD,0,0,0,2,1,190609_022941,2392.0,3,0,1,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
1362,FF,2019-06-08,592518,95.5,13.0,R,SD,0,0,0,2,1,190609_022924,2448.0,2,0,1,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
1363,SL,2019-06-08,592518,85.8,14.0,R,SD,0,0,0,2,1,190609_022908,2250.0,1,0,1,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
1364,SL,2019-06-08,571976,87.2,9.0,R,SD,0,0,0,1,1,190609_022826,2274.0,8,0,1,Standard,Standard,0,3_2,fb:0_sb:0_tb:0
1365,CH,2019-06-08,571976,85.4,8.0,R,SD,0,0,0,1,1,190609_022805,1477.0,7,0,1,Standard,Standard,0,3_2,fb:0_sb:0_tb:0
1366,SL,2019-06-08,571976,86.9,1.0,R,SD,0,0,0,1,1,190609_022731,2468.0,6,0,1,Standard,Standard,0,3_2,fb:0_sb:0_tb:0
1367,FF,2019-06-08,571976,96.7,12.0,R,SD,0,0,0,1,1,190609_022711,2560.0,5,0,1,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
1368,SL,2019-06-08,571976,86.1,13.0,R,SD,0,0,0,1,1,190609_022651,2513.0,4,0,1,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
1369,FF,2019-06-08,571976,96.8,3.0,R,SD,0,0,0,1,1,190609_022632,2499.0,3,0,1,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
1370,FF,2019-06-08,571976,95.6,3.0,R,SD,0,0,0,1,1,190609_022614,2472.0,2,0,1,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
1371,SL,2019-06-08,571976,85.8,9.0,R,SD,0,0,0,1,1,190609_022559,2476.0,1,0,1,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
1372,FF,2019-06-08,594824,96.5,8.0,L,SD,0,0,0,0,1,190609_022525,2514.0,5,0,1,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
1373,FF,2019-06-08,594824,94.9,11.0,L,SD,0,0,0,0,1,190609_022505,2524.0,4,0,1,Standard,Standard,0,2_1,fb:0_sb:0_tb:0
1374,FC,2019-06-08,594824,91.6,12.0,L,SD,0,0,0,0,1,190609_022449,2532.0,3,0,1,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
1375,FF,2019-06-08,594824,94.6,11.0,L,SD,0,0,0,0,1,190609_022434,2551.0,2,0,1,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
1376,FF,2019-06-08,594824,93.9,5.0,L,SD,0,0,0,0,1,190609_022423,2547.0,1,0,1,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
1377,FF,2019-06-02,458015,96.7,13.0,L,CIN,0,1,0,2,8,190602_200134,2502.0,3,1,4,Standard,Standard,0,0_2,fb:0_sb:1_tb:0
1378,FF,2019-06-02,458015,94.8,12.0,L,CIN,0,1,0,2,8,190602_200058,2452.0,2,1,4,Standard,Standard,0,0_1,fb:0_sb:1_tb:0
1379,CU,2019-06-02,458015,77.1,5.0,L,CIN,0,1,0,2,8,190602_200038,2682.0,1,1,4,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
1380,SL,2019-06-02,669222,84.5,5.0,R,CIN,0,1,0,1,8,190602_195921,2452.0,9,1,4,Standard,Standard,0,3_2,fb:0_sb:1_tb:0
1381,FF,2019-06-02,669222,95.9,4.0,R,CIN,0,1,0,1,8,190602_195835,2554.0,8,1,4,Standard,Standard,0,3_2,fb:0_sb:1_tb:0
1382,CH,2019-06-02,669222,83.7,7.0,R,CIN,0,1,0,1,8,190602_195804,1510.0,7,1,4,Standard,Standard,0,3_2,fb:0_sb:1_tb:0
1383,FF,2019-06-02,669222,95.3,5.0,R,CIN,0,1,0,1,8,190602_195738,2570.0,6,1,4,Standard,Standard,0,3_2,fb:0_sb:1_tb:0
1384,CH,2019-06-02,669222,83.0,9.0,R,CIN,0,1,0,1,8,190602_195706,1497.0,5,1,4,Standard,Standard,0,2_2,fb:0_sb:1_tb:0
1385,FF,2019-06-02,669222,95.3,6.0,R,CIN,0,1,0,1,8,190602_195636,2613.0,4,1,4,Standard,Standard,0,2_1,fb:0_sb:1_tb:0
1386,SL,2019-06-02,669222,87.0,14.0,R,CIN,0,1,0,1,8,190602_195607,2555.0,3,1,4,Standard,Standard,0,1_1,fb:0_sb:1_tb:0
1387,SL,2019-06-02,669222,86.1,14.0,R,CIN,0,1,0,1,8,190602_195539,2580.0,2,1,4,Standard,Standard,0,0_1,fb:0_sb:1_tb:0
1388,FF,2019-06-02,669222,95.0,12.0,R,CIN,0,1,0,1,8,190602_195518,2523.0,1,1,4,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
1389,FF,2019-06-02,606299,95.0,5.0,R,CIN,0,1,0,0,8,190602_195437,2552.0,3,1,4,Standard,Standard,0,1_1,fb:0_sb:1_tb:0
1390,FF,2019-06-02,606299,94.1,9.0,R,CIN,0,1,0,0,8,190602_195404,2575.0,2,1,4,Standard,Standard,0,1_0,fb:0_sb:1_tb:0
1391,FF,2019-06-02,606299,93.6,14.0,R,CIN,0,1,0,0,8,190602_195342,2529.0,1,1,4,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
1392,FF,2019-06-02,571466,92.9,9.0,L,CIN,0,0,0,0,8,190602_195251,2671.0,1,1,4,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
1393,FF,2019-06-02,578428,94.3,1.0,R,CIN,0,0,0,2,7,190602_192954,2460.0,1,1,2,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
1394,CH,2019-06-02,642165,84.6,8.0,L,CIN,0,0,0,1,7,190602_192911,1762.0,5,1,2,Infield shift,Standard,0,1_2,fb:0_sb:0_tb:0
1395,CH,2019-06-02,642165,82.7,14.0,L,CIN,0,0,0,1,7,190602_192846,1516.0,4,1,2,Infield shift,Standard,0,0_2,fb:0_sb:0_tb:0
1396,FF,2019-06-02,642165,96.9,2.0,L,CIN,0,0,0,1,7,190602_192823,2551.0,3,1,2,Infield shift,Standard,0,0_2,fb:0_sb:0_tb:0
1397,FC,2019-06-02,642165,90.3,14.0,L,CIN,0,0,0,1,7,190602_192802,2397.0,2,1,2,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
1398,FF,2019-06-02,642165,94.5,5.0,L,CIN,0,0,0,1,7,190602_192738,2543.0,1,1,2,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
1399,FF,2019-06-02,624577,95.5,8.0,R,CIN,0,0,0,0,7,190602_192704,2579.0,4,1,2,Standard,Standard,0,2_1,fb:0_sb:0_tb:0
1400,FF,2019-06-02,624577,95.2,12.0,R,CIN,0,0,0,0,7,190602_192635,2647.0,3,1,2,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
1401,FF,2019-06-02,624577,94.4,12.0,R,CIN,0,0,0,0,7,190602_192618,2562.0,2,1,2,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
1402,SL,2019-06-02,624577,83.2,2.0,R,CIN,0,0,0,0,7,190602_192603,,1,1,2,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
1403,FF,2019-06-02,608385,96.6,1.0,L,CIN,0,0,0,2,6,190602_191002,2498.0,6,1,2,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
1404,FC,2019-06-02,608385,90.6,6.0,L,CIN,0,0,0,2,6,190602_190930,2570.0,5,1,2,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
1405,CH,2019-06-02,608385,85.2,14.0,L,CIN,0,0,0,2,6,190602_190908,1421.0,4,1,2,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
1406,FF,2019-06-02,608385,95.7,3.0,L,CIN,0,0,0,2,6,190602_190849,2491.0,3,1,2,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
1407,CU,2019-06-02,608385,78.3,8.0,L,CIN,0,0,0,2,6,190602_190831,2805.0,2,1,2,Standard,Standard,0,1_0,fb:0_sb:0_tb:0
1408,CH,2019-06-02,608385,83.0,13.0,L,CIN,0,0,0,2,6,190602_190814,1513.0,1,1,2,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
1409,FF,2019-06-02,518618,97.4,4.0,L,CIN,0,0,0,1,6,190602_190735,2551.0,4,1,2,Infield shift,Standard,0,1_2,fb:0_sb:0_tb:0
1410,FF,2019-06-02,518618,95.0,4.0,L,CIN,0,0,0,1,6,190602_190711,2453.0,3,1,2,Infield shift,Standard,0,1_1,fb:0_sb:0_tb:0
1411,CH,2019-06-02,518618,83.7,7.0,L,CIN,0,0,0,1,6,190602_190653,1449.0,2,1,2,Infield shift,Standard,0,1_0,fb:0_sb:0_tb:0
1412,CU,2019-06-02,518618,78.8,11.0,L,CIN,0,0,0,1,6,190602_190639,2699.0,1,1,2,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
1413,FF,2019-06-02,458015,95.1,1.0,L,CIN,0,0,0,0,6,190602_190605,2552.0,7,1,2,Infield shift,Standard,0,3_2,fb:0_sb:0_tb:0
1414,FF,2019-06-02,458015,96.4,5.0,L,CIN,0,0,0,0,6,190602_190543,2542.0,6,1,2,Infield shift,Standard,0,3_2,fb:0_sb:0_tb:0
1415,CH,2019-06-02,458015,84.3,13.0,L,CIN,0,0,0,0,6,190602_190519,1525.0,5,1,2,Infield shift,Standard,0,2_2,fb:0_sb:0_tb:0
1416,CU,2019-06-02,458015,78.8,7.0,L,CIN,0,0,0,0,6,190602_190457,2682.0,4,1,2,Infield shift,Standard,0,2_1,fb:0_sb:0_tb:0
1417,CU,2019-06-02,458015,79.2,14.0,L,CIN,0,0,0,0,6,190602_190439,2622.0,3,1,2,Infield shift,Standard,0,1_1,fb:0_sb:0_tb:0
1418,FF,2019-06-02,458015,94.7,12.0,L,CIN,0,0,0,0,6,190602_190422,2530.0,2,1,2,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
1419,FC,2019-06-02,458015,89.2,14.0,L,CIN,0,0,0,0,6,190602_190402,2645.0,1,1,2,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
1420,FF,2019-06-02,669222,96.2,8.0,R,CIN,0,0,0,2,5,190602_185146,2394.0,2,1,2,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
1421,CU,2019-06-02,669222,78.4,4.0,R,CIN,0,0,0,2,5,190602_185124,2672.0,1,1,2,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
1422,CH,2019-06-02,571657,84.7,14.0,R,CIN,0,0,0,1,5,190602_185045,1693.0,6,1,2,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
1423,FF,2019-06-02,571657,97.3,6.0,R,CIN,0,0,0,1,5,190602_185024,2472.0,5,1,2,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
1424,CH,2019-06-02,571657,85.3,13.0,R,CIN,0,0,0,1,5,190602_184956,1712.0,4,1,2,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
1425,FF,2019-06-02,571657,95.3,4.0,R,CIN,0,0,0,1,5,190602_184918,2479.0,3,1,2,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
1426,SL,2019-06-02,571657,85.0,14.0,R,CIN,0,0,0,1,5,190602_184858,2451.0,2,1,2,Standard,Standard,0,1_0,fb:0_sb:0_tb:0
1427,FF,2019-06-02,571657,94.4,14.0,R,CIN,0,0,0,1,5,190602_184845,2454.0,1,1,2,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
1428,CH,2019-06-02,571466,85.8,7.0,L,CIN,0,0,0,0,5,190602_184807,1666.0,8,1,2,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
1429,FF,2019-06-02,571466,96.1,9.0,L,CIN,0,0,0,0,5,190602_184726,2344.0,7,1,2,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
1430,FF,2019-06-02,571466,95.6,12.0,L,CIN,0,0,0,0,5,190602_184703,2537.0,6,1,2,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
1431,CU,2019-06-02,571466,81.6,9.0,L,CIN,0,0,0,0,5,190602_184641,2930.0,5,1,2,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
1432,FF,2019-06-02,571466,95.4,12.0,L,CIN,0,0,0,0,5,190602_184616,2559.0,4,1,2,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
1433,CH,2019-06-02,571466,86.2,13.0,L,CIN,0,0,0,0,5,190602_184549,1583.0,3,1,2,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
1434,FF,2019-06-02,571466,94.8,2.0,L,CIN,0,0,0,0,5,190602_184528,2472.0,2,1,2,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
1435,CH,2019-06-02,571466,84.3,4.0,L,CIN,0,0,0,0,5,190602_184512,1467.0,1,1,2,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
1436,FF,2019-06-02,578428,98.0,6.0,R,CIN,0,1,1,2,4,190602_183601,2476.0,3,1,2,Standard,Strategic,0,0_2,fb:1_sb:1_tb:0
1437,FF,2019-06-02,578428,96.3,12.0,R,CIN,0,1,1,2,4,190602_183528,2441.0,2,1,2,Standard,Strategic,0,0_1,fb:1_sb:1_tb:0
1438,CU,2019-06-02,578428,77.9,12.0,R,CIN,0,1,1,2,4,190602_183506,2683.0,1,1,2,Standard,Standard,0,0_0,fb:1_sb:1_tb:0
1439,CH,2019-06-02,642165,84.6,13.0,L,CIN,0,1,0,2,4,190602_183427,1533.0,7,1,2,Standard,Standard,0,3_2,fb:0_sb:1_tb:0
1440,FF,2019-06-02,642165,96.2,11.0,L,CIN,0,1,0,2,4,190602_183403,2495.0,6,1,2,Standard,Standard,0,2_2,fb:0_sb:1_tb:0
1441,FC,2019-06-02,642165,91.2,14.0,L,CIN,0,1,0,2,4,190602_183301,2444.0,5,1,2,Standard,Standard,0,2_2,fb:0_sb:1_tb:0
1442,CH,2019-06-02,642165,83.9,14.0,L,CIN,0,1,0,2,4,190602_183233,1502.0,4,1,2,Standard,Standard,0,2_1,fb:0_sb:1_tb:0
1443,FF,2019-06-02,642165,94.3,12.0,L,CIN,0,1,0,2,4,190602_183209,2425.0,3,1,2,Standard,Standard,0,1_1,fb:0_sb:1_tb:0
1444,FF,2019-06-02,642165,93.3,12.0,L,CIN,0,1,0,2,4,190602_183144,2424.0,2,1,2,Standard,Standard,0,0_1,fb:0_sb:1_tb:0
1445,CU,2019-06-02,642165,78.7,8.0,L,CIN,0,1,0,2,4,190602_183121,2680.0,1,1,2,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
1446,FF,2019-06-02,624577,96.0,11.0,R,CIN,0,1,0,1,4,190602_183025,2551.0,2,1,2,Standard,Standard,0,1_0,fb:0_sb:1_tb:0
1447,SL,2019-06-02,624577,86.1,11.0,R,CIN,0,1,0,1,4,190602_182952,2290.0,1,1,2,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
1448,FC,2019-06-02,608385,90.8,1.0,L,CIN,0,1,0,0,4,190602_182905,2579.0,3,1,2,Standard,Standard,0,2_0,fb:0_sb:1_tb:0
1449,FC,2019-06-02,608385,91.3,11.0,L,CIN,0,1,0,0,4,190602_182834,2502.0,2,1,2,Standard,Standard,0,1_0,fb:0_sb:1_tb:0
1450,FF,2019-06-02,608385,94.2,14.0,L,CIN,0,1,0,0,4,190602_182809,2451.0,1,1,2,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
1451,FC,2019-06-02,518618,91.1,6.0,L,CIN,0,1,0,0,4,190602_182712,2505.0,2,0,2,Standard,Standard,0,0_1,fb:0_sb:1_tb:0
1452,FF,2019-06-02,518618,94.8,3.0,L,CIN,0,1,0,0,4,190602_182644,2442.0,1,0,2,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
1453,CU,2019-06-02,458015,81.6,8.0,L,CIN,0,0,0,0,4,190602_182548,2755.0,6,0,2,Infield shift,Standard,0,3_2,fb:0_sb:0_tb:0
1454,FC,2019-06-02,458015,90.9,6.0,L,CIN,0,0,0,0,4,190602_182521,2574.0,5,0,2,Infield shift,Standard,0,3_1,fb:0_sb:0_tb:0
1455,FF,2019-06-02,458015,94.2,7.0,L,CIN,0,0,0,0,4,190602_182457,2595.0,4,0,2,Infield shift,Standard,0,3_0,fb:0_sb:0_tb:0
1456,FC,2019-06-02,458015,90.5,14.0,L,CIN,0,0,0,0,4,190602_182440,2617.0,3,0,2,Infield shift,Standard,0,2_0,fb:0_sb:0_tb:0
1457,FF,2019-06-02,458015,94.3,11.0,L,CIN,0,0,0,0,4,190602_182421,2606.0,2,0,2,Infield shift,Standard,0,1_0,fb:0_sb:0_tb:0
1458,FF,2019-06-02,458015,94.4,11.0,L,CIN,0,0,0,0,4,190602_182407,2567.0,1,0,2,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
1459,FF,2019-06-02,669222,96.6,11.0,R,CIN,0,0,0,2,3,190602_180442,2441.0,3,0,1,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
1460,FF,2019-06-02,669222,95.9,2.0,R,CIN,0,0,0,2,3,190602_180424,2462.0,2,0,1,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
1461,SL,2019-06-02,669222,86.1,4.0,R,CIN,0,0,0,2,3,190602_180407,2390.0,1,0,1,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
1462,SL,2019-06-02,543243,86.5,4.0,R,CIN,0,0,0,1,3,190602_180329,2311.0,4,0,1,Standard,Strategic,0,0_2,fb:0_sb:0_tb:0
1463,FC,2019-06-02,543243,88.7,4.0,R,CIN,0,0,0,1,3,190602_180302,2210.0,3,0,1,Standard,Strategic,0,0_2,fb:0_sb:0_tb:0
1464,FF,2019-06-02,543243,95.0,2.0,R,CIN,0,0,0,1,3,190602_180243,2427.0,2,0,1,Standard,Strategic,0,0_1,fb:0_sb:0_tb:0
1465,SL,2019-06-02,543243,87.4,5.0,R,CIN,0,0,0,1,3,190602_180224,2307.0,1,0,1,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
1466,FC,2019-06-02,571466,92.2,14.0,L,CIN,0,0,0,0,3,190602_180150,2607.0,4,0,1,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
1467,FC,2019-06-02,571466,91.1,14.0,L,CIN,0,0,0,0,3,190602_180116,2430.0,3,0,1,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
1468,CU,2019-06-02,571466,79.8,1.0,L,CIN,0,0,0,0,3,190602_180057,,2,0,1,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
1469,FF,2019-06-02,571466,94.3,2.0,L,CIN,0,0,0,0,3,190602_180041,2371.0,1,0,1,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
1470,FF,2019-06-02,578428,95.1,11.0,R,CIN,0,0,1,2,2,190602_175058,2291.0,8,0,1,Standard,Strategic,0,3_2,fb:1_sb:0_tb:0
1471,FF,2019-06-02,578428,96.1,9.0,R,CIN,0,0,1,2,2,190602_175012,2507.0,7,0,1,Standard,Strategic,0,3_2,fb:1_sb:0_tb:0
1472,FF,2019-06-02,578428,96.6,5.0,R,CIN,0,0,1,2,2,190602_174936,2358.0,6,0,1,Standard,Standard,0,3_2,fb:1_sb:0_tb:0
1473,SL,2019-06-02,578428,87.1,9.0,R,CIN,0,0,1,2,2,190602_174903,2144.0,5,0,1,Standard,Standard,0,3_1,fb:1_sb:0_tb:0
1474,FF,2019-06-02,578428,94.5,12.0,R,CIN,0,0,1,2,2,190602_174838,2303.0,4,0,1,Standard,Standard,0,2_1,fb:1_sb:0_tb:0
1475,FF,2019-06-02,578428,94.7,12.0,R,CIN,0,0,1,2,2,190602_174813,2271.0,3,0,1,Standard,Standard,0,1_1,fb:1_sb:0_tb:0
1476,FF,2019-06-02,578428,94.6,12.0,R,CIN,0,0,1,2,2,190602_174750,2235.0,2,0,1,Standard,Standard,0,1_0,fb:1_sb:0_tb:0
1477,SL,2019-06-02,578428,86.1,12.0,R,CIN,0,0,1,2,2,190602_174729,2240.0,1,0,1,Standard,Standard,0,0_0,fb:1_sb:0_tb:0
1478,CH,2019-06-02,642165,84.1,13.0,L,CIN,0,0,1,1,2,190602_174651,1381.0,5,0,1,Infield shift,Standard,0,2_2,fb:1_sb:0_tb:0
1479,CH,2019-06-02,642165,85.2,11.0,L,CIN,0,0,1,1,2,190602_174626,1483.0,4,0,1,Infield shift,Standard,0,1_2,fb:1_sb:0_tb:0
1480,FF,2019-06-02,642165,95.0,2.0,L,CIN,0,0,1,1,2,190602_174556,2360.0,3,0,1,Infield shift,Standard,0,1_1,fb:1_sb:0_tb:0
1481,FF,2019-06-02,642165,93.5,4.0,L,CIN,0,0,1,1,2,190602_174531,2281.0,2,0,1,Infield shift,Standard,0,1_0,fb:1_sb:0_tb:0
1482,CU,2019-06-02,642165,78.2,11.0,L,CIN,0,0,1,1,2,190602_174508,2754.0,1,0,1,Infield shift,Standard,0,0_0,fb:1_sb:0_tb:0
1483,FF,2019-06-02,624577,94.8,5.0,R,CIN,0,0,1,0,2,190602_174429,2498.0,3,0,1,Standard,Standard,0,1_1,fb:1_sb:0_tb:0
1484,SL,2019-06-02,624577,86.9,8.0,R,CIN,0,0,1,0,2,190602_174401,2397.0,2,0,1,Standard,Standard,0,1_0,fb:1_sb:0_tb:0
1485,FF,2019-06-02,624577,93.6,11.0,R,CIN,0,0,1,0,2,190602_174338,2398.0,1,0,1,Standard,Standard,0,0_0,fb:1_sb:0_tb:0
1486,FC,2019-06-02,608385,89.9,14.0,L,CIN,0,0,0,0,2,190602_174243,2559.0,2,0,1,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
1487,FF,2019-06-02,608385,94.1,8.0,L,CIN,0,0,0,0,2,190602_174225,2469.0,1,0,1,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
1488,FF,2019-06-02,518618,95.3,2.0,L,CIN,0,0,0,2,1,190602_173437,2486.0,2,0,1,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
1489,CU,2019-06-02,518618,78.6,9.0,L,CIN,0,0,0,2,1,190602_173413,2533.0,1,0,1,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
1490,FF,2019-06-02,458015,94.2,3.0,L,CIN,0,0,0,1,1,190602_173333,2402.0,2,0,1,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
1491,CU,2019-06-02,458015,79.7,1.0,L,CIN,0,0,0,1,1,190602_173313,2630.0,1,0,1,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
1492,FF,2019-06-02,669222,95.3,9.0,R,CIN,0,0,0,0,1,190602_173242,2354.0,5,0,1,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
1493,FF,2019-06-02,669222,94.0,12.0,R,CIN,0,0,0,0,1,190602_173224,2403.0,4,0,1,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
1494,SL,2019-06-02,669222,85.5,14.0,R,CIN,0,0,0,0,1,190602_173206,2403.0,3,0,1,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
1495,SL,2019-06-02,669222,86.3,8.0,R,CIN,0,0,0,0,1,190602_173148,2401.0,2,0,1,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
1496,FF,2019-06-02,669222,92.9,12.0,R,CIN,0,0,0,0,1,190602_173133,2444.0,1,0,1,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
1497,SL,2019-05-27,595751,86.2,14.0,R,WSH,0,1,0,2,6,190527_184647,2304.0,2,1,2,Standard,Standard,1,1_0,fb:0_sb:1_tb:0
1498,FF,2019-05-27,595751,94.0,11.0,R,WSH,0,1,0,2,6,190527_184619,2452.0,1,1,2,Standard,Standard,1,0_0,fb:0_sb:1_tb:0
1499,FF,2019-05-27,445988,96.1,6.0,R,WSH,0,1,0,1,6,190527_184536,2608.0,5,1,2,Standard,Standard,1,1_2,fb:0_sb:1_tb:0
1500,SL,2019-05-27,445988,83.8,7.0,R,WSH,0,1,0,1,6,190527_184504,2373.0,4,1,2,Standard,Standard,1,1_2,fb:0_sb:1_tb:0
1501,FF,2019-05-27,445988,95.5,3.0,R,WSH,0,1,0,1,6,190527_184430,2640.0,3,1,2,Standard,Standard,1,1_1,fb:0_sb:1_tb:0
1502,SL,2019-05-27,445988,84.8,12.0,R,WSH,0,1,0,1,6,190527_184405,2419.0,2,1,2,Standard,Standard,1,1_0,fb:0_sb:1_tb:0
